shot_id,mean_right_elbow_angle,max_right_elbow_angle,min_right_elbow_angle,range_right_elbow_angle,std_right_elbow_angle,mean_left_elbow_angle,max_left_elbow_angle,min_left_elbow_angle,range_left_elbow_angle,max_right_wrist_height,max_left_wrist_height,right_wrist_velocity,left_wrist_velocity,right_wrist_acceleration,right_wrist_path_length,left_wrist_path_length,mean_right_knee_angle,min_right_knee_angle,max_right_knee_angle,range_right_knee_angle,mean_left_knee_angle,min_left_knee_angle,range_left_knee_angle,mean_head_position_x,mean_head_position_y,head_movement_x,head_movement_y,mean_head_tilt,head_tilt_range,mean_hip_rotation,max_hip_rotation,min_hip_rotation,hip_rotation_range,std_hip_rotation,mean_shoulder_rotation,shoulder_rotation_range,mean_torso_angle,max_torso_lean,torso_angle_range,std_torso_angle,mean_stance_width,max_stance_width,min_stance_width,stance_width_range,std_stance_width,body_sway_x,body_sway_y,total_body_sway,mean_base_of_support,left_ankle_stability_x,left_ankle_stability_y,right_ankle_stability_x,right_ankle_stability_y,shot_duration_frames,shot_duration_seconds,hip_shoulder_coordination,shot_type,bowler_type,innings,balls_remaining,runs_required_if_innings2,venue_expected_runrate_if_innings1,pressure_index_if_innings1,ground_scoring_bucket,pitch_type,weather_condition,wickets_left,match_format,shot_quality
shot13_mirrored,121.41846091658738,170.2948420729855,48.175709860166265,122.11913221281922,38.45033732,118.02185068841167,169.09081120591708,38.03029940014268,131.0605118057744,0.2753847241401672,0.2874436378479004,0.3378044386379055,0.292167444,8.783850967884057,6.161185921510226,7.162289649502971,103.72025845241043,48.938637024887385,166.36337340070313,117.42473637581574,97.41107713178549,48.63862982002814,100.18256022845586,0.359322356,0.35428181506933704,0.083578949,0.035767506794687966,36.040680004624214,358.9714668229999,50.82339239021485,177.09534036314233,-176.9381007,354.033441,117.45204145365628,58.789050435453426,355.7008193821523,-5.9273925,33.79820046188389,57.02216516250701,19.043217648284315,0.3914580636268431,0.7240450196118223,0.1725248849137569,0.5515201346980654,0.1567255395075391,0.1144918816900779,0.022888573,0.11675734564315028,0.3914580636268431,0.16167113195161212,0.02302851,0.096899283,0.015710412,62,2.066666666666667,11.986870288930968,straight drive,fast,2,60,10,0,0,Neutral Ground,Two-Paced Surface,Dry Heat,8,T20,Good
shot14,108.7756595569931,164.17287704502996,62.73525351791399,101.43762352711597,30.53384413581688,113.59191149399551,166.1056123990905,49.562778151993264,116.54283424709723,0.2815751433372497,0.28928566,0.3770847469568253,0.31290667131543143,6.946706092810327,7.336394353285732,6.961945519670924,116.95764613678199,43.37895150461844,174.68256766088027,131.30361615626182,112.35756651287296,51.948901875200654,117.85130020184522,0.4403942616909374,0.3702280580261607,0.1972048063081832,0.02918815,-64.90535067,359.42330913138005,-85.52096546,179.7999411,-179.4781015,359.2780426683114,139.23555719920867,-23.59789378,359.4390375113662,24.01988961860812,72.28756319179966,94.39815605315188,29.29196050750192,0.4556516938812489,0.8409879212099549,0.12255607130414409,0.7184318499058109,0.15914308111343003,0.11148904260648443,0.022066192089793324,0.1136517639751102,0.4556516938812489,0.16241942039473062,0.033880659,0.064762825,0.061325186846255236,81,2.7,70.48721892974312,Scoopshot,spin,1,13,0,9,0.42,High-Scoring Ground,Flat Batting Pitch,Cloud Cover,5,T20,Bad
shot14_mirrored,113.59191149399551,166.10561239909052,49.56277815199333,116.54283424709719,36.71960992694596,108.7756595569931,164.17287704502996,62.73525351791399,101.43762352711597,0.28928566,0.2815751433372497,0.31290667131543143,0.3770847469568253,9.755599574197692,6.961945519670924,7.336394353285732,112.35756651287298,51.948901875200654,169.80020207704592,117.85130020184528,116.95764613678199,43.37895150461844,131.30361615626182,0.5596057383090626,0.3702280580261607,0.19720480630818318,0.02918815,-3.983538222,29.557965822552987,85.52096545706544,179.4781015498314,-179.7999411,359.2780426683114,139.23555719920864,23.597893775430595,359.4390375113662,-24.01988962,72.28756319179966,94.39815605315182,29.291960507501923,0.45565169388124893,0.8409879212099549,0.12255607130414409,0.7184318499058109,0.15914308111343003,0.11148904260648441,0.022066192089793324,0.11365176397511019,0.45565169388124893,0.064762825,0.061325186846255236,0.16241942039473065,0.033880659,81,2.7,70.48721892974312,Scoopshot,spin,1,13,0,9,0.42,High-Scoring Ground,Flat Batting Pitch,Cloud Cover,5,T20,Bad
shot15,122.8516392810349,165.52015583931313,44.319493645228285,121.20066219408486,29.859989519538285,118.03113769417271,164.38326030134795,44.17973485,120.20352544730864,0.3233479857444763,0.3045128881931305,0.269712297,0.20175981579475036,8.48849521,8.881267339472986,8.076602733,106.01636059288019,57.677512996512164,171.01475283621266,113.3372398397005,111.47869759424437,45.98240075415388,132.01263233566831,0.4697729478088709,0.367100792,0.075606705,0.01377775,-90.11287102,358.03251238570294,-59.54659393,179.2981989056794,-179.0934989,358.39169784164113,111.03116856196988,-68.54697294,355.98018809574086,5.990485055545798,33.838782341853644,61.55689227420969,19.122587752270125,0.36264500678782063,0.6731758383485965,0.058011751658837825,0.6151640866897586,0.12521952780079781,0.061384086,0.012541835445535566,0.062652244,0.36264500678782063,0.15817315847105093,0.022326372,0.038364468,0.008373167,104,3.466666666666667,16.968814188896186,lofted shot,spin,2,56,176,0,0,Neutral Ground,Two-Paced Surface,Normal Conditions,5,T20,Good
shot15_mirrored,118.03113769417271,164.38326030134795,44.17973485403928,120.20352544730866,31.49988638,122.85163928103489,165.52015583931313,44.319493645228285,121.20066219408486,0.3045128881931305,0.3233479857444763,0.20175981579475036,0.269712297,7.1577637511141115,8.076602733,8.881267339472986,111.47869759424438,45.98240075415388,177.9950330898222,132.01263233566831,106.01636059288019,57.677512996512164,113.3372398397005,0.5302270521911291,0.367100792,0.075606705,0.01377775,20.882101786233818,359.4984327882762,59.546593931686736,179.09349893596172,-179.2981989,358.39169784164113,111.03116856196989,68.54697293756395,355.98018809574086,-5.990485056,33.838782341853644,61.55689227420969,19.12258775227012,0.36264500678782063,0.6731758383485965,0.058011751658837825,0.6151640866897586,0.12521952780079781,0.061384086,0.012541835445535566,0.062652244,0.36264500678782063,0.038364468,0.008373167,0.1581731584710509,0.022326372,104,3.466666666666667,16.968814188896182,lofted shot,spin,2,56,176,0,0,Neutral Ground,Two-Paced Surface,Normal Conditions,5,T20,Good
shot16,119.15095719306439,176.90728578417827,27.200637371789572,149.7066484123887,31.094147330854508,96.05785561435724,170.48207181341428,38.01665725,132.46541456462538,0.3278928399085998,0.3381597399711609,0.24209278155557856,0.17281975250066436,7.233499791,10.772579816227417,11.482328906882008,90.89753847844908,40.91450465848612,178.75790406043615,137.84339940195002,97.28879507999636,56.24816054532357,110.21634230695653,0.5382988672749496,0.34125247800055847,0.037876757,0.060635560141760594,-124.434032,359.8862683650892,-54.26469895,179.98131030635932,-179.9812677,359.96257801828074,165.71770519584783,-134.5065589,358.5848140136354,6.047576963339255,45.80379773952979,80.71017688688298,24.08369255632306,0.36699030114063724,0.8482455240762556,0.1445700138568323,0.7036755102194233,0.12767329198560118,0.048289974,0.036393327,0.060468139,0.36699030114063724,0.10105295645192829,0.023343897037439627,0.060242417,0.033226436,162,5.4,91.46523943237173,square drive,fast,2,6,20,0,0,High-Scoring Ground,Dry Turning Track,Humid (Dew Likely),5,T20,Good
shot16_mirrored,96.05785561435724,170.48207181341428,38.01665725,132.46541456462538,29.143718131717502,119.15095719306439,176.90728578417827,27.200637371789572,149.7066484123887,0.3381597399711609,0.3278928399085998,0.17281975250066436,0.24209278155557856,6.412302106618881,11.482328906882007,10.772579816227417,97.28879507999636,56.24816054532357,166.4645028522801,110.21634230695653,90.89753847844908,40.91450466,137.84339940195005,0.4617011327250504,0.34125247800055847,0.037876757,0.060635560141760594,-8.899301321,161.95178119992633,54.26469894963648,179.9812677119214,-179.9813103,359.96257801828074,165.71770519584783,134.50655887369416,358.5848140136354,-6.047576963,45.80379773952979,80.71017688688298,24.083692556323058,0.36699030114063724,0.8482455240762556,0.14457001385683232,0.7036755102194233,0.12767329198560118,0.048289974,0.036393327,0.060468139,0.36699030114063724,0.060242417,0.033226436,0.10105295645192829,0.023343897037439627,162,5.4,91.46523943237175,square drive,fast,2,6,20,0,0,High-Scoring Ground,Dry Turning Track,Humid (Dew Likely),5,T20,Good
shot17,124.32832015764211,169.94922143611407,68.23140735,101.71781409010337,17.85588187259423,92.26843865138903,158.9953262481994,56.37072624306435,102.62460000513505,0.3763876557350158,0.3771519660949707,0.1429615262895824,0.11113359592854977,3.8043567959550857,8.142176430007105,8.449966427,96.52630873,44.81989596,147.3115356407019,102.49163968146209,91.51939972139586,36.49382366026732,138.4859246698177,0.5342270659350361,0.3571633922775792,0.068589521,0.01778131,-160.4005218,358.07158323719284,-93.74482071,179.97759880774322,-179.932875,359.9104738,146.68108055570787,-132.3274148,357.62800289172003,14.346516142036382,35.80011450757164,65.78970993571482,11.492232096732904,0.2699564561735814,0.7574121312082339,0.14334700424495714,0.6140651269632768,0.13164534573667402,0.048800526,0.013701753887374806,0.050687567,0.2699564561735814,0.065323548,0.028022134286661837,0.051045497716345194,0.005405938,193,6.433333333333334,51.01199707487565,coverdrive,fast,1,105,0,7,2.08,Low-Scoring Ground,Two-Paced Surface,Cloud Cover,5,T20,Good
shot17_mirrored,92.26843865138903,158.9953262481994,56.37072624306435,102.62460000513505,19.62057158,124.32832015764211,169.94922143611413,68.23140734601068,101.71781409010345,0.3771519660949707,0.3763876557350158,0.11113359592854977,0.1429615262895824,3.052461428167932,8.449966426758191,8.142176430007103,91.51939972139586,36.49382366026733,174.9797483300851,138.48592466981776,96.52630873,44.81989596,102.49163968146206,0.46577293406496395,0.3571633922775792,0.068589521,0.01778131,-10.27305329,25.621102527194395,93.74482070790444,179.93287501277572,-179.9775988,359.9104738,146.68108055570784,132.32741478168992,357.62800289172003,-14.34651614,35.800114507571664,65.78970993571485,11.492232096732902,0.2699564561735814,0.7574121312082339,0.14334700424495714,0.6140651269632768,0.13164534573667402,0.048800526,0.013701753887374806,0.050687567,0.2699564561735814,0.051045497716345194,0.005405938,0.065323548,0.028022134286661837,193,6.433333333333334,51.01199707487565,coverdrive,fast,1,105,0,7,2.08,Low-Scoring Ground,Two-Paced Surface,Cloud Cover,5,T20,Good
shot18,129.6045565592901,169.40093654739496,95.41837238557869,73.98256416181627,22.129272076089123,129.63511545932343,165.85421051705637,70.83160890741301,95.02260160964336,0.4438563585281372,0.3863014280796051,0.582988635,0.4668828099966045,25.375040823763037,1.6766192311179628,1.8470083119098617,164.67543606610772,94.54620824048475,176.07443849803877,81.52823025755403,166.92447425598695,140.32332051532092,37.82386312371145,0.6489795583945054,0.3905893782010445,0.007241896,0.01522267,39.63113934342062,170.94348911867476,9.335063813246817,113.05280716701056,-175.7567723,288.80957944444145,59.55436916163987,32.69145916163427,153.60175967056867,39.49500010169234,66.14730183575203,40.073158701720246,11.940398289827273,0.10543349933042141,0.2658073072698236,0.019741997837734313,0.2460653094320893,0.071961801,0.020721985682994454,0.015569034581495998,0.025919019,0.10543349933042141,0.031384943,0.033386096,0.041571463,0.037846151,13,0.43333333333333335,30.476658740786995,Cutshot,fast,2,5,25,0,0,Low-Scoring Ground,Dry Turning Track,fog,3,T20,Bad
shot18_mirrored,129.63511545932343,165.85421051705626,70.83160890741301,95.02260160964325,27.477728954017852,129.6045565592901,169.40093654739513,95.41837238557872,73.98256416181641,0.3863014280796051,0.4438563585281372,0.4668828099966045,0.582988635,20.557812939990637,1.8470083119098617,1.6766192311179628,166.9244743,140.32332051532092,178.14718363903236,37.82386312371145,164.67543606610778,94.54620824048477,81.52823025755417,0.35102044160549456,0.3905893782010445,0.007241896,0.01522267,140.36886065657933,170.94348911867476,-9.335063813,175.75677227743088,-113.0528072,288.8095794444411,59.554369161639826,-32.69145916,153.6017596705686,-39.4950001,66.14730183575203,40.073158701720246,11.940398289827273,0.10543349933042141,0.2658073072698236,0.019741997837734313,0.2460653094320893,0.071961801,0.020721985682994454,0.015569034581495998,0.025919019,0.10543349933042141,0.041571463,0.037846151,0.031384942676453656,0.033386096,13,0.43333333333333335,30.476658740786963,Cutshot,fast,2,5,25,0,0,Low-Scoring Ground,Dry Turning Track,fog,3,T20,Bad
shot19,131.70972373776362,175.1187279773434,69.20487185765226,105.91385611969115,28.554329582339307,124.16171946101915,172.17270448194583,17.680884666754228,154.4918198151916,0.4677231311798095,0.4643454551696777,0.3209113616209763,0.21968804872953007,15.376113276732587,3.798168509269549,4.008014424748218,106.0148430126404,14.799356619577162,177.93924513307857,163.1398885135014,119.07105525442937,38.609309715489395,133.28709735121416,0.443695905,0.47451717890799044,0.011157367542491864,0.019098927,76.73469922,355.60625720720066,61.114950882703894,179.88060353566812,-177.8985294,357.77913295468284,122.90010952514268,51.56120751364848,355.7009977898616,55.34299371759505,95.81095963766708,71.58281883526017,17.91713572905767,0.13886519236611244,0.233128671,0.056569911,0.17655876048276758,0.037805071,0.015984699336916364,0.016519393941343302,0.022986974,0.13886519236611244,0.053732457865584664,0.018678014174630015,0.051985976433454456,0.014957370379749367,40,1.3333333333333333,51.45735446513938,cutshot,fast,1,114,0,8,-1.67,High-Scoring Ground,Dry Turning Track,fog,7,T20,Bad
shot19_mirrored,124.16171946101913,172.17270448194583,17.680884666753993,154.49181981519183,36.26104116907939,131.70972373776362,175.11872797734327,69.20487185765226,105.9138561,0.4643454551696777,0.4677231311798095,0.21968804872953007,0.3209113616209763,8.863047000608958,4.008014424748218,3.798168509269549,119.07105525442937,38.609309715489395,171.89640706670366,133.28709735121427,106.0148430126404,14.799356619577162,163.1398885135014,0.556304095,0.47451717890799044,0.011157367542491864,0.019098927,49.26530078,273.14991225109793,-61.11495088,177.89852941901472,-179.8806035,357.77913295468284,122.90010952514268,-51.56120751,355.7009977898616,-55.34299372,95.81095963766708,71.58281883526017,17.91713572905767,0.13886519236611244,0.23312867114467897,0.056569911,0.17655876048276753,0.037805071,0.015984699336916364,0.016519393941343302,0.022986974,0.13886519236611244,0.051985976433454456,0.014957370379749367,0.053732458,0.018678014174630015,40,1.3333333333333333,51.457354465139396,cutshot,fast,1,114,0,8,-1.67,High-Scoring Ground,Dry Turning Track,fog,7,T20,Bad
Shot2,135.08173359102204,170.10552194382382,87.16247652370646,82.94304542011736,19.817628680943365,99.54295920091062,165.77464617803608,43.906571393945875,121.8680747840902,0.3875516057014465,0.3821427226066589,0.18057535296862876,0.1649063395470688,6.436783634126182,5.178291029214503,5.263958056412507,94.52662257352591,40.505408168721644,155.12442588123093,114.61901771250929,90.42592211298538,45.30229922,123.93577366431315,0.47239133791655913,0.3424056406532015,0.131778793,0.007800493,-164.7907113,358.5844472509434,-5.907742778,179.32510984287376,-179.8775845,359.2026944,169.42157052670078,-118.917933,356.3623432393011,-7.843459695,46.048535582329244,63.85017307906413,19.522598401214424,0.3611525530073557,0.7473418900230702,0.17726144120883902,0.5700804488142311,0.13797808570584602,0.12246818437589162,0.008912592,0.12279206199136865,0.3611525530073557,0.2088224888043555,0.033648414430638575,0.1505293311801032,0.006380088,98,3.2666666666666666,121.13537113899649,Cutshot,fast,1,10,0,7,0.34,Low-Scoring Ground,Two-Paced Surface,Cloud Cover,7,T20,Good
Shot2_mirrored,99.54295920091062,165.7746461780361,43.906571393945875,121.86807478409023,32.86795652140929,135.08173359102204,170.1055219438238,87.16247652370645,82.94304542011734,0.3821427226066589,0.3875516057014465,0.1649063395470688,0.18057535296862876,5.266306735575199,5.263958056412507,5.1782910292145035,90.42592211298538,45.30229922,169.23807287962575,123.93577366431315,94.52662257352591,40.505408168721644,114.61901771250929,0.5276086620834409,0.3424056406532015,0.131778793,0.007800493,-11.53581931,76.18982119035857,5.907742777810675,179.87758454794226,-179.3251098,359.2026944,169.42157052670078,118.91793300184197,356.3623432393011,7.8434596949792414,46.04853558232926,63.85017307906414,19.522598401214424,0.3611525530073557,0.7473418900230702,0.17726144120883902,0.5700804488142311,0.13797808570584602,0.1224681843758916,0.008912592,0.12279206199136863,0.3611525530073557,0.1505293311801032,0.006380088,0.2088224888043555,0.033648414430638575,98,3.2666666666666666,121.13537113899649,Cutshot,fast,1,10,0,7,0.34,Low-Scoring Ground,Two-Paced Surface,Cloud Cover,7,T20,Good
shot20,97.68304726262694,97.68304726262694,97.68304726262694,0,0,29.58237911821963,29.58237911821963,29.58237911821963,0,0.5217685103416443,0.5060762166976929,0,0,0,0,0,164.36225255832616,164.36225255832616,164.36225255832616,0,176.05215485647184,176.05215485647184,0,0.50553298,0.49038904905319214,0,0,-146.8650001,0,-56.8667731,-56.8667731,-56.8667731,0,0,-169.8627417,0,93.30742291873989,93.30742291873989,0,0,0.11833414553327563,0.11833414553327563,0.11833414553327563,0,0,0,0,0,0.11833414553327563,0,0,0,0,1,0.033333333,112.9959686255296,Backfoot Punch,fast,2,6,32,0,0,High-Scoring Ground,Hard Bounce Surface,fog,3,T20,Bad
shot20_mirrored,29.58237911821967,29.58237911821967,29.58237911821967,0,0,97.68304726262689,97.68304726262689,97.68304726262689,0,0.5060762166976929,0.5217685103416443,0,0,0,0,0,176.05215485647184,176.05215485647184,176.05215485647184,0,164.36225255832616,164.36225255832616,0,0.49446702003479004,0.49038904905319214,0,0,-33.1349999,0,56.866773096176296,56.866773096176296,56.866773096176296,0,0,169.86274172170508,0,-93.30742292,93.30742291873989,0,0,0.11833414553327562,0.11833414553327562,0.11833414553327562,0,0,0,0,0,0.11833414553327562,0,0,0,0,1,0.033333333,112.99596862552877,Backfoot Punch,fast,2,6,32,0,0,High-Scoring Ground,Hard Bounce Surface,fog,3,T20,Bad
shot21,153.6866623899926,169.4908104048094,80.60933070773089,88.8814797,24.807982148203692,158.71788760748802,174.65303416247446,110.39316791874099,64.25986624373347,0.4955540895462036,0.4987635612487793,0.3904499610265096,0.18710772196451822,18.150193244218826,1.2162189828424967,1.169981185353549,117.57912167362913,43.96871718,159.1956453737024,115.22692819644101,61.23015717535295,28.328683855318477,137.67388846673686,0.4062233030796051,0.5042108044028282,0.022786037,0.008635812,-40.987469,355.7962835038169,91.14418973279554,177.39657015641043,-178.887299,356.2838691389701,138.83419508002365,55.74756485197378,357.2958912352146,-3.210625526,68.22805493935577,126.0190661175593,36.19327049292296,0.21294097521310484,0.314393483,0.10952486781152151,0.20486861500296447,0.072949976,0.012964062225628242,0.007242221,0.014849803819669589,0.21294097521310484,0.018269003,0.005434208,0.022176018911000378,0.004242482,10,0.3333333333333333,39.97019308507943,Leave,fast,2,44,123,0,0,Neutral Ground,Dry Turning Track,fog,6,T20,Bad
shot21_mirrored,158.71788760748802,174.65303416247446,110.39316791874111,64.25986624373334,17.167575330910804,153.68666238999265,169.4908104048094,80.60933070773102,88.88147969707838,0.4987635612487793,0.4955540895462036,0.18710772196451822,0.3904499610265096,5.2064694464206696,1.169981185353549,1.2162189828424967,61.23015717535294,28.328683855318463,166.00257232205533,137.67388846673686,117.57912167362913,43.96871718,115.22692819644098,0.5937766969203949,0.5042108044028282,0.022786037489408564,0.008635812,4.987468999426417,100.59520295861103,-91.14418973,178.88729898255966,-177.3965702,356.2838691389701,138.83419508002365,-55.74756485,357.2958912352146,3.210625525734797,68.22805494,126.01906611755933,36.19327049292297,0.2129409752131048,0.314393483,0.10952486781152146,0.20486861500296452,0.072949976,0.012964062225628245,0.007242221,0.014849804,0.2129409752131048,0.022176018911000385,0.004242482,0.018269003255318418,0.005434208,10,0.3333333333333333,39.97019308507944,Leave,fast,2,44,123,0,0,Neutral Ground,Dry Turning Track,fog,6,T20,Bad
shot22,112.31204412443475,172.85353766135822,39.435347728751076,133.41818993260713,39.64662664,127.40399779346295,171.81273703768468,7.519172540415792,164.2935644972689,0.3751164674758911,0.3770567178726196,0.6838486834270201,0.7404773991282395,35.51391519606115,5.474394869701654,5.538108091558683,106.10209426016333,33.32738759220635,162.58255939190084,129.2551717996945,98.5903189,29.856051897822862,134.97315633381882,0.43553654361693633,0.44960013564143864,0.1696410297909895,0.045516819,10.866639116160119,358.46268656846075,-16.90917203,179.49838381396435,-177.6606967,357.1590805240854,133.67391997755095,-25.28323269,359.0835036407748,37.030590967654106,179.64499936738952,348.7858538085611,86.41879597036937,0.13165810229600097,0.24943630703893624,0.012481298757640006,0.23695500828129623,0.051660983,0.16344618439990652,0.033417208,0.1668273508646903,0.13165810229600097,0.19455300233025963,0.037149512434927756,0.18354102369061928,0.03299203,42,1.4,53.596007910286744,Cutshot,spin,1,83,0,7.5,-1.94,High-Scoring Ground,Dry Turning Track,fog,7,T20,Bad
shot22_mirrored,127.40399779346296,171.81273703768468,7.519172540415792,164.2935644972689,36.19499748082369,112.31204412443473,172.85353766135822,39.43534772875116,133.41818993260705,0.3770567178726196,0.3751164674758911,0.7404773991282395,0.6838486834270201,40.39360173046591,5.538108091558683,5.474394869701656,98.5903189,29.856051897822848,164.82920823164164,134.9731563338188,106.10209426016333,33.32738759220635,129.2551717996945,0.5644634563830637,0.44960013564143864,0.1696410297909895,0.045516819,23.41907516955433,221.1027284335256,16.90917202921054,177.66069671012107,-179.4983838,357.1590805240854,133.67391997755098,25.283232692079412,359.0835036407748,-37.03059097,179.64499936738957,348.7858538085612,86.41879597036939,0.13165810229600097,0.2494363070389362,0.012481298757640006,0.2369550082812962,0.051660983,0.16344618439990655,0.033417208,0.16682735086469033,0.13165810229600097,0.1835410236906193,0.03299203,0.19455300233025963,0.037149512434927756,42,1.4,53.59600791028678,Cutshot,spin,1,83,0,7.5,-1.94,High-Scoring Ground,Dry Turning Track,fog,7,T20,Bad
shot24,112.38668697333519,176.92068615758828,56.63883912543264,120.28184703215564,38.47219105576757,127.66321130731228,167.79875405182617,55.86475273544413,111.93400131638204,0.5381084680557251,0.53344965,0.5719054117798805,0.7036140561103821,22.614022493362427,1.6285127141192812,1.824832867727703,113.10854453688955,17.052157118097952,171.57534413917455,154.52318702107658,109.01961755556299,52.894624005492844,111.78874364895317,0.5611497715992086,0.6095376838656033,0.14769385653902056,0.05791051,50.317246693342305,330.02790621858003,14.477519907203336,177.5123161396432,-168.6827828,346.1950989074674,102.59263520475048,-3.758703561,345.0663012653147,72.80654418136395,133.91123360458124,113.0780309814863,33.276457516460795,0.1272471895942286,0.23134015074221095,0.006107278,0.22523287229218877,0.054930495466599304,0.14173386065465457,0.047319412,0.14942427503624076,0.1272471895942286,0.1442549177383246,0.046935709412071154,0.12844639071781191,0.050767348031230036,17,0.5666666666666667,35.84011549016058,backfoot coverdrive,fast,1,5,0,7.5,-0.58,Neutral Ground,Dry Turning Track,fog,9,T20,Good
shot24_mirrored,127.66321130731231,167.79875405182628,55.86475273544413,111.93400131638215,29.67524277740625,112.38668697333516,176.92068615758828,56.63883912543264,120.28184703215564,0.53344965,0.5381084680557251,0.7036140561103821,0.5719054117798805,32.216970920562744,1.8248328677277035,1.6285127141192814,109.01961755556295,52.894624005492766,164.68336765444602,111.78874364895324,113.10854453688958,17.052157118097952,154.52318702107658,0.4388502284007914,0.6095376838656033,0.14769385653902056,0.05791051,44.976870953716826,332.5367000476622,-14.47751991,168.6827827678241,-177.5123161,346.1950989074673,102.59263520475056,3.758703561178754,345.0663012653147,-72.80654418,133.91123360458124,113.07803098148622,33.27645751646077,0.1272471895942286,0.23134015074221098,0.006107278,0.22523287229218877,0.054930495466599304,0.14173386065465457,0.047319412,0.14942427503624076,0.1272471895942286,0.12844639071781191,0.050767348031230036,0.1442549177383246,0.046935709412071154,17,0.5666666666666667,35.84011549016067,backfoot coverdrive,fast,1,5,0,7.5,-0.58,Neutral Ground,Dry Turning Track,fog,9,T20,Good
shot25,131.21383488231922,172.03954006395875,89.79459579,82.24494427316105,22.024347372429588,129.05407104230045,167.81035860294753,27.411491410118654,140.39886719282887,0.4346091151237488,0.3879765570163727,0.8688311832291743,0.7268665603228975,42.239805442445444,4.421806908966596,3.8675881673429946,158.42802660700636,114.55046571090176,177.11318299120987,62.56271728030811,155.7297223733547,47.04472935376049,130.92473826700882,0.67835047,0.41075092057387036,0.078547178,0.082530212,5.246925472485156,352.6976040464375,4.027977960930766,172.5070213239361,-176.4380034,348.94502468833815,53.331190340427234,2.303127143557906,344.14301050019054,26.47374831834142,172.63210921715802,336.71573052075246,52.46000581312526,0.079291108,0.1941906259344357,0.016137466,0.17805315985872977,0.051143917870185365,0.068216309,0.05291879,0.086335758,0.079291108,0.071067614,0.030811301587781413,0.076546246,0.022626975066824935,36,1.2,4.1436608434914115,Cross Bat swing,fast,2,39,75,0,0,Low-Scoring Ground,Hard Bounce Surface,fog,5,T20,Good
shot25_mirrored,129.05407104230045,167.8103586029475,27.411491410118554,140.39886719282896,32.82618298135854,131.21383488231925,172.03954006395875,89.79459579079773,82.24494427316102,0.3879765570163727,0.4346091151237488,0.7268665603228975,0.8688311832291743,33.14952298122293,3.8675881673429946,4.421806908966596,155.7297223733547,47.04472935,177.9694676207693,130.92473826700882,158.4280266070064,114.55046571090182,62.562717280307936,0.32164952986770207,0.41075092057387036,0.078547178,0.082530212,134.75307452751488,313.02242754873737,-4.027977961,176.43800336440205,-172.5070213,348.94502468833815,53.331190340427234,-2.303127144,344.14301050019054,-26.47374832,172.63210921715802,336.71573052075246,52.46000581312526,0.079291108,0.19419062593443573,0.016137466,0.1780531598587298,0.051143918,0.068216309,0.05291879,0.086335758,0.079291108,0.076546246,0.022626975066824935,0.071067614,0.030811301587781413,36,1.2,4.143660843491443,Cross Bat swing,fast,2,39,75,0,0,Low-Scoring Ground,Hard Bounce Surface,fog,5,T20,Good
shot26,147.1247372,162.53259772870504,131.7168767,30.815721025736053,15.407860512868027,115.40166588315194,133.14653842465603,97.65679334164783,35.48974508,0.3396952152252197,0.348477304,5.855884552001953,5.518130064,0,0.2583162988277582,0.2426475233752157,99.39964303817095,93.00303138450447,105.79625469183742,12.793223307332951,111.72458182441676,103.3283795318209,16.792404585191704,0.403127097,0.41046958416700363,0.076787315,0.10223231464624405,-75.59857077,199.1908290757218,-111.8287594,-57.40441797,-166.2531008,108.8486827811234,54.42434139,-101.6082758,127.37344664646051,61.30006306568739,79.85136936101104,37.10261259,18.55130629532365,0.084720098,0.098636187,0.07080401,0.027832177087116758,0.013916088543558379,0.069800463,0.097310796,0.11975598384895016,0.084720098,0.063422292,0.082453877,0.075668529,0.048024774,2,0.066666667,10.220483533485275,Missed shot,fast,1,103,0,8,-1.2,Low-Scoring Ground,Hard Bounce Surface,fog,7,T20,Bad
shot26_mirrored,115.40166588315194,133.1465384,97.65679334164788,35.48974508300812,17.74487254150406,147.12473721583694,162.53259772870504,131.71687670296885,30.815721025736195,0.348477304,0.3396952152252197,5.518130064,5.855884552001953,0,0.24264752337521572,0.2583162988277582,111.72458182441676,103.3283795318209,120.1207841170126,16.792404585191704,99.39964303817095,93.00303138450447,12.793223307332951,0.596872903,0.41046958416700363,0.076787315,0.10223231464624405,75.59857077385576,160.8091709242782,111.82875936509703,166.2531007556589,57.40441797453515,108.84868278112374,54.42434139056187,101.6082758,127.37344664646034,-61.30006307,79.85136936101104,37.10261259,18.55130629532365,0.084720098,0.098636187,0.07080401,0.027832177087116702,0.013916088543558351,0.069800463,0.097310796,0.11975598384895014,0.084720098,0.075668529,0.048024774,0.063422292,0.082453877,2,0.066666667,10.220483533485016,Missed shot,fast,1,103,0,8,-1.2,Low-Scoring Ground,Hard Bounce Surface,fog,7,T20,Bad
